rep,start,end,peak_idx,peak_time,rms,mdf,env_peak,rep_duration,is_fatigued,file_id,rms_rel_base,rms_delta_base,mdf_rel_base,mdf_delta_base,env_peak_rel_base,env_peak_delta_base,rep_duration_rel_base,rep_duration_delta_base,rms_diff1,rms_roll3_mean,mdf_diff1,mdf_roll3_mean,env_peak_diff1,env_peak_roll3_mean,peak_time_diff1
2,4973,9786,7296,3.648,1299.0583950856833,72.265625,2174.687184798716,4813,0,01-03,1.011387689898336,14.626709729445338,1.0090909090768185,0.6510416666666714,0.9835095814518011,-36.46278853208014,0.9865400382616178,-65.66666666666697,69.9747244758812,1264.0710328477426,-3.90625,74.21875,-86.46663128925593,2217.920500443344,2.3225000000000002
3,9786,14636,12277,6.1385,1325.1529903732287,66.40625,2197.6089191057,4850,0,01-03,1.0317037530919093,40.721305016990755,0.9272727272597792,-5.208333333333329,0.993876012758333,-13.541054225096104,0.9941240776166312,-28.66666666666697,26.094595287545417,1284.431685356238,-5.859375,71.61458333333333,22.921734306984035,2211.149973330796,2.4904999999999995
4,14636,19196,16996,8.498,1488.183795336423,66.40625,2573.3072766178793,4560,0,01-03,1.1586321112302018,203.75210998018497,0.9272727272597792,-5.208333333333329,1.163786856456588,362.1573032870833,0.9346816069962554,-318.66666666666697,163.0308049631942,1370.7983935984448,0.0,68.359375,375.6983575121794,2315.201126840765,2.3594999999999997
5,19196,23982,21396,10.698,1404.016179752319,68.359375,2265.4567291682733,4786,0,01-03,1.093103039856745,119.58449439608103,0.9545454545321256,-3.2552083333333286,1.0245604126773216,54.30675583747734,0.9810057392728242,-92.66666666666697,-84.16761558410394,1405.784321820657,1.953125,67.05729166666667,-307.850547449606,2345.4576416306177,2.200000000000001
6,23982,28930,26569,13.2845,1453.286865384665,64.453125,2499.6903732633223,4948,0,01-03,1.131462951243268,168.85518002842696,0.8999999999874327,-7.161458333333329,1.1304933647249396,288.54039993252627,1.0142115332055859,69.33333333333303,49.27068563234593,1448.4956134911356,-3.90625,66.40625,234.23364409504893,2446.1514596831585,2.586499999999999
7,28930,33619,31291,15.6455,1491.179350693655,64.453125,2274.3010529464595,4689,0,01-03,1.1609643141736374,206.74766533741695,0.8999999999874327,-7.161458333333329,1.0285602878033218,63.15107961566355,0.9611232577204916,-189.66666666666697,37.89248530898999,1449.4941319435463,0.0,65.75520833333333,-225.38932031686272,2346.482718459352,2.3610000000000007
8,33619,38652,35947,17.9735,1470.691451956692,64.453125,2354.5837497085868,5033,0,01-03,1.1450133695103057,186.259766600454,0.8999999999874327,-7.161458333333329,1.0648684069858285,143.43377637779076,1.0316343263184546,154.33333333333303,-20.48789873696296,1471.7192226783372,0.0,64.453125,80.28269676212722,2376.191725306123,2.328000000000001
9,38652,43647,41358,20.679,1443.9854508214894,62.5,2792.993451286892,4995,0,01-03,1.1242212935753566,159.55376546525144,0.8727272727150863,-9.114583333333329,1.2631406666090428,581.8434779560962,1.0238453129268192,116.33333333333303,-26.70600113520254,1468.6187511572787,-1.953125,63.802083333333336,438.40970157830543,2473.959417980646,2.705499999999997
10,43647,49228,45936,22.968,1449.899981689451,60.546875,2460.8149440998054,5581,1,01-03,1.1288260778822126,165.46829633321295,0.8454545454427399,-11.067708333333329,1.1129118213505031,249.66497076900941,1.1439600983873028,702.333333333333,5.914530867961503,1454.8589614892107,-1.953125,62.5,-332.1785071870868,2536.130715031761,2.2890000000000015
11,49228,55140,52520,26.26,767.8386401225921,39.0625,1013.2260812859245,5912,1,01-03,0.5978041875454309,-516.5930452336459,0.545454545446929,-32.55208333333333,0.4582348974543682,-1197.9238920448715,1.2118065045091801,1033.333333333333,-682.0613415668588,1220.5746908778442,-21.484375,54.036458333333336,-1447.588862813881,2089.0114922242074,3.2920000000000016
12,55140,58800,57760,28.88,892.1586517023786,44.921875,1167.4785941285977,3660,1,01-03,0.6945940853633202,-392.27303365385933,0.6272727272639683,-26.69270833333333,0.5279961143338561,-1043.6713792021983,0.7502049740364681,-1218.666666666667,124.32001157978652,1036.6324245048072,5.859375,48.177083333333336,154.25251284267324,1547.1732065047756,2.6199999999999974
1,0,5097,2375,1.1875,1332.7559919982946,76.171875,2025.6636057603444,5097,0,01-04,0.9921998586059263,-10.477410463452088,1.073394495397718,5.208333333333329,0.9332392180249466,-144.90913339908388,0.8410428469279729,-963.333333333333,0.0,1332.7559919982946,0.0,76.171875,0.0,2025.6636057603444,0.0
2,5097,11848,7820,3.91,1301.7002297210377,72.265625,2317.9802840561733,6751,0,01-04,0.9690797052354713,-41.533172740709006,1.0183486238388606,1.3020833333333286,1.0679118198788224,147.4075448967451,1.1139651284305956,690.666666666667,-31.055762277256918,1317.2281108596662,-3.90625,74.21875,292.316678295829,2171.821944908259,2.7225
3,11848,18181,15877,7.9385,1395.2439856659073,64.453125,2168.0743276617663,6333,0,01-04,1.0387204361563687,52.01058320416064,0.908256880721146,-6.510416666666671,0.9988489620948486,-2.498411497661891,1.0449920246409363,272.66666666666697,93.54375594486964,1343.2334024617464,-7.8125,70.96354166666667,-149.90595639440699,2170.5727391594282,4.0285
4,18181,23109,20485,10.2425,1390.0977740019841,64.453125,2533.5479201690205,4928,0,01-04,1.0348892243546908,46.86437154023747,0.908256880721146,-6.510416666666671,1.1672255319805547,362.97518100959223,0.8131565920465079,-1132.333333333333,-5.146211663923168,1362.3473297963099,0.0,67.05729166666667,365.4735925072541,2339.8675106289866,2.3039999999999994
5,23109,27836,25733,12.8665,1479.0346851268175,54.6875,2351.050531725105,4727,0,01-04,1.1011002871244018,135.80128266507086,0.7706422018240026,-16.27604166666667,1.0831475441060248,180.47779256567674,0.7799900995543513,-1333.333333333333,88.93691112483339,1421.4588149315696,-9.765625,61.197916666666664,-182.4973884439155,2350.8909265186307,2.6240000000000006
6,27836,32755,29940,14.97,1440.8965558707184,64.453125,2247.5285147947266,4919,0,01-04,1.0727075080391177,97.66315340897177,0.908256880721146,-6.510416666666671,1.035454133485554,76.95577563529832,0.8116715252185008,-1141.333333333333,-38.13812925609909,1436.6763383331734,9.765625,61.197916666666664,-103.52201693037841,2377.375655562951,2.1035000000000004
7,32755,38489,35570,17.785,1196.8740008224474,58.59375,2717.200069929586,5734,0,01-04,0.8910394862337722,-146.35940163929922,0.8256880733828599,-12.369791666666671,1.251835527511781,546.6273307701576,0.9461525768658028,-326.33333333333303,-244.022555048271,1372.2684139399944,-5.859375,59.244791666666664,469.6715551348593,2438.5930388164725,2.8149999999999995
8,38489,45075,41408,20.704,899.1645250797312,52.734375,1491.1067937418068,6586,0,01-04,0.6694030415199332,-444.06887738201544,0.7431192660445739,-18.22916666666667,0.6869646738116516,-679.4659454176215,1.0867389032504668,525.666666666667,-297.7094757427162,1178.9783605909658,-5.859375,58.59375,-1226.093276187779,2151.945126155373,2.9190000000000005
9,45075,52168,48742,24.371,1116.188560738813,48.828125,1828.2521340673895,7093,1,01-04,0.8309714147164157,-227.0448417229336,0.6880733944857166,-22.13541666666667,0.8422901942344271,-342.3206050920387,1.1703976678948622,1032.666666666667,217.02403565908185,1070.742362213664,-3.90625,53.385416666666664,337.14534032558277,2012.186332579594,3.666999999999998
10,52168,58646,55595,27.7975,809.759537082535,50.78125,1490.5449699881335,6478,1,01-04,0.6028435085055837,-533.4738653792117,0.7155963302651452,-20.18229166666667,0.6867058371721154,-680.0277691712947,1.0689181013143827,417.66666666666697,-306.4290236562781,941.704207633693,1.953125,50.78125,-337.707164079256,1603.3012992657766,3.4265000000000008
11,58646,64640,61697,30.8485,738.3988107466865,56.640625,1045.9302090959875,5994,1,01-04,0.5497174276584187,-604.8345917150601,0.7981651376034312,-14.322916666666671,0.4818683061045678,-1124.6425300634407,0.9890545074526722,-66.33333333333303,-71.36072633584843,888.1156361893449,5.859375,52.083333333333336,-444.614760892146,1454.9091043838368,3.051000000000002
12,64640,70200,67584,33.792,775.9883809434461,42.96875,1046.6399086860945,5560,1,01-04,0.5777018197438456,-567.2450215183005,0.6055045871474306,-27.99479166666667,0.48219527030959214,-1123.9328304733338,0.9174412848576672,-500.33333333333303,37.58957019675961,774.7155762575559,-13.671875,50.130208333333336,0.7096995901069931,1194.3716959234052,2.9435000000000002
1,0,6396,3992,1.996,622.2743736555143,52.734375,1235.8662497775454,6396,0,01-05,0.8969607141928898,-71.48440954220598,1.1095890410725435,5.208333333333336,0.9585874934815547,-53.391390428009345,1.212052302444341,1119.0,0.0,622.2743736555143,0.0,52.734375,0.0,1235.8662497775454,0.0
2,6396,10896,8800,4.4,762.3936304119663,41.015625,1237.8785424314333,4500,0,01-05,1.0989318605766556,68.63484721424607,0.8630136986119783,-6.510416666666664,0.9601483084739448,-51.37909777412142,0.8527572484364501,-777.0,140.11925675645205,692.3340020337403,-11.71875,46.875,2.0122926538879256,1236.8723961044893,2.4040000000000004
3,10896,15831,12992,6.496,696.6083455256802,48.828125,1394.0281284076855,4935,0,01-05,1.0041074252261304,2.849562327959916,1.0273972602523551,1.3020833333333357,1.0812641980421736,104.77048820213076,0.9351904491186402,-342.0,-65.78528488628615,693.7587831977203,7.8125,47.526041666666664,156.14958597625218,1289.2576402055547,2.096
4,15831,20958,18671,9.3355,733.338703239063,50.78125,1601.656890350531,5127,0,01-05,1.057051414697557,39.57992004134269,1.0684931506624493,3.2552083333333357,1.2423094038007223,312.39925014497635,0.9715747583852621,-150.0,36.73035771338277,730.7802263922364,1.953125,46.875,207.62876194284559,1411.1878537298833,2.8394999999999992
5,20958,25254,23246,11.623,734.0860897004369,41.015625,1142.2037974098002,4296,0,01-05,1.0581287148766307,40.327306502716624,0.8630136986119783,-6.510416666666664,0.8859391341103904,-147.05384279575446,0.8140989198406643,-981.0,0.7473864613739352,721.3443794883933,-9.765625,46.875,-459.4530929407308,1379.2962720560056,2.2874999999999996
6,25254,30552,27262,13.631,611.3792762740388,37.109375,1030.4416691809397,5298,0,01-05,0.8812562681443059,-82.37950692368145,0.7808219177917899,-10.416666666666664,0.7992519392910873,-258.815971024615,1.0039795338258473,21.0,-122.70681342639807,692.9346897378463,-3.90625,42.96875,-111.76212822886055,1258.1007856470903,2.008000000000001
7,30552,36567,33843,16.9215,720.376782770228,56.640625,1324.729735555831,6015,0,01-05,1.0383678019163662,26.617999572507756,1.191780821892732,9.114583333333336,1.027513581648113,35.47209535027628,1.1398521887433881,738.0,108.9975064961892,688.614049581568,19.53125,44.921875,294.2880663748913,1165.7917340488568,3.2905000000000015
8,36567,41707,39292,19.646,741.8151347551885,42.96875,1212.3213252431192,5140,1,01-05,1.0692695396732772,48.05635155746825,0.9041095890220725,-4.557291666666664,0.9403251044910548,-76.93631496243552,0.9740382793251896,-137.0,21.43835198496049,691.1903979331519,-13.671875,45.572916666666664,-112.4084103127118,1189.16424332663,2.724499999999999
9,41707,47942,44122,22.061,640.2470313041333,48.828125,1207.1459263663455,6235,1,01-05,0.9228669197557978,-53.51175189358696,1.0273972602523551,1.3020833333333357,0.9363108572875676,-82.11171383920919,1.1815425431113924,958.0,-101.56810345105521,700.8129829431833,5.859375,49.479166666666664,-5.17539887677367,1248.0656623884317,2.414999999999999
10,47942,55760,51762,25.881,633.7014081207539,60.546875,1136.6735033171283,7818,1,01-05,0.9134319066908828,-60.05737507696642,1.2739726027129203,13.020833333333336,0.8816496159255022,-152.58413688842643,1.4815235929502593,2541.0,-6.545623183379462,671.9211913933585,11.71875,50.78125,-70.47242304921724,1185.3802516421977,3.8200000000000003
11,55760,63525,59758,29.879,621.7517699230904,41.015625,1094.8169972416304,7765,1,01-05,0.8962074210525646,-72.00701327462991,0.8630136986119783,-6.510416666666664,0.8491840289317405,-194.44064296392435,1.4714800075797854,2488.0,-11.94963819766349,631.9000697826592,-19.53125,50.130208333333336,-41.85650607549792,1146.2121423083681,3.998000000000001
12,63525,71370,67293,33.6465,903.4709403902766,29.296875,2061.3879778858386,7845,1,01-05,1.3022839670939148,209.71215719255633,0.6164383561514131,-18.229166666666664,1.5988952972623682,772.1303376802839,1.486640136440878,2568.0,281.71917046718625,719.6413728113736,-11.71875,43.619791666666664,966.5709806442082,1430.9594928148656,3.767500000000002
13,71370,77616,75447,37.7235,986.4796595017885,37.109375,2091.7329070191836,6246,1,01-05,1.4219346599886165,292.72087630406827,0.7808219177917899,-10.416666666666664,1.6224320428956795,802.4752668136289,1.1836270608297927,969.0,83.00871911151194,837.2341232717184,7.8125,35.807291666666664,30.344929133344976,1749.3126273822174,4.076999999999998
14,77616,83000,79786,39.893,1019.358708393958,35.15625,1756.2245645508956,5384,1,01-05,1.4693272836042393,325.5999251962377,0.7397260273816957,-12.369791666666664,1.3621982990688557,466.9669243453409,1.0202766723515215,107.0,32.87904889216941,969.7697694286744,-1.953125,33.854166666666664,-335.508342468288,1969.7818164853059,2.1694999999999993
1,0,4466,2173,1.0865,379.6222102644484,54.6875,613.1687344475721,4466,0,02-01,1.040868735088664,14.905510198449917,0.9882352940997892,-0.6510416666666643,1.1128080038033858,62.1583783477289,0.874942859008514,-638.333333333333,0.0,379.6222102644484,0.0,54.6875,0.0,613.1687344475721,0.0
2,4466,9680,6760,3.38,368.52608114178656,52.734375,537.3925401996039,5214,0,02-01,1.010444767333353,3.8093810757880533,0.9529411764533682,-2.6041666666666643,0.9752857351037754,-13.617815900239293,1.021485012734078,109.66666666666697,-11.096129122661864,374.0741457031175,-1.953125,53.7109375,-75.77619424796819,575.280637323588,2.2935
3,9680,15313,12600,6.3,346.0018087917604,58.59375,502.4697936523534,5633,0,02-01,0.9486864975697572,-18.714891274238084,1.0588235293926314,3.2552083333333357,0.9119062610873939,-48.540562447489776,1.1035721282568203,528.666666666667,-22.524272350026138,364.7167000659985,5.859375,55.338541666666664,-34.92274654725048,551.0103560998431,2.92
4,15313,20752,18026,9.013,381.5953404347651,58.59375,516.2716653191134,5439,0,02-01,1.0462787702473344,16.878640368766582,1.0588235293926314,3.2552083333333357,0.9369545592072827,-34.738690780729826,1.0655652060338798,334.66666666666697,35.59353164300467,365.3744101227707,0.0,56.640625,13.80187166675995,518.7113330570236,2.713
5,20752,26056,23478,11.739,361.81372324651585,54.6875,513.0455576979346,5304,0,02-01,0.9920404609387249,-2.90297681948266,0.9882352940997892,-0.6510416666666643,0.9310996644934918,-37.96479840190864,1.0391170900539988,199.66666666666697,-19.781617188249243,363.1369574910138,-3.90625,57.291666666666664,-3.2261076211788122,510.5956722231338,2.726000000000001
6,26056,30990,28634,14.317,416.142639479674,58.59375,559.6677561914976,4934,0,02-01,1.1410024257272249,51.42593941367551,1.0588235293926314,3.2552083333333357,1.015711864568059,8.657400091654381,0.9666296610721021,-170.33333333333303,54.32891623315817,386.51723438698497,3.90625,57.291666666666664,46.62219849356302,529.6616597361818,2.5779999999999994
7,30990,35986,33347,16.6735,401.24788061550083,52.734375,575.6935163042375,4996,0,02-01,1.100163169226393,36.531180549502324,0.9529411764533682,-2.6041666666666643,1.044796182013822,24.683160204394312,0.9787762032258254,-108.33333333333303,-14.894758864173184,393.0680811138969,-5.859375,55.338541666666664,16.02576011273993,549.4689433978899,2.3565000000000005
8,35986,41405,38625,19.3125,374.4200748513178,56.640625,499.59819605508267,5419,0,02-01,1.0266052384838336,9.703374785319284,1.0235294117462101,1.3020833333333357,0.9066947481539688,-51.412160044760526,1.061646966629453,314.66666666666697,-26.82780576418304,397.27019831549757,3.90625,55.989583333333336,-76.09532024915484,544.9864895169393,2.6389999999999993
9,41405,47411,44186,22.093,471.87915039518225,50.78125,767.8159852569545,6006,0,02-01,1.2938238098461026,107.16245032918374,0.9176470588069471,-4.557291666666664,1.3934692456423317,216.8056291571113,1.176647293149381,901.666666666667,97.45907554386446,415.84903528733366,-5.859375,53.385416666666664,268.2177892018718,614.3692325387583,2.7805
10,47411,53264,50636,25.318,383.3978021338747,54.6875,570.1449770955687,5853,1,02-01,1.051220857348853,18.681102067876168,0.9882352940997892,-0.6510416666666643,1.034726427158519,19.134620995725527,1.1466727617055155,748.666666666667,-88.48134826130757,409.89900912679155,3.90625,54.036458333333336,-197.67100816138577,612.519719469202,3.2250000000000014
11,53264,58716,55892,27.946,401.47188217779575,54.6875,580.1465193019577,5452,1,02-01,1.100777348841019,36.75518211179724,0.9882352940997892,-0.6510416666666643,1.0528777052527525,29.136163202114517,1.0681120616467574,347.66666666666697,18.07408004392107,418.91627823561754,0.0,53.385416666666664,10.00154220638899,639.3691605514937,2.628
12,58716,64138,61541,30.7705,415.24424869269603,56.640625,605.3307717218601,5422,1,02-01,1.1385391692138462,50.527548626697524,1.0235294117462101,1.3020833333333357,1.0985832934346436,54.32041562201687,1.062234702540117,317.66666666666697,13.772366514900284,400.0379776681221,1.953125,55.338541666666664,25.18425241990235,585.2074227064622,2.824499999999997
13,64138,69446,66735,33.3675,388.77450913757764,54.6875,545.8947020068468,5308,1,02-01,1.06596300379489,24.05780907157913,0.9882352940997892,-0.6510416666666643,0.9907158657957055,-5.115654092996351,1.0399007379348841,203.66666666666697,-26.469739555118394,401.8302133360232,-1.953125,55.338541666666664,-59.43606971501322,577.1239976768883,2.5970000000000013
14,69446,77600,72158,36.079,356.15839689598704,48.828125,624.2962448028065,8154,1,02-01,0.9765343808785304,-8.55830317001147,0.8823529411605261,-6.510416666666664,1.1330027428532594,73.28588870296335,1.5974662051848239,3049.666666666667,-32.6161122415906,386.7257182420869,-5.859375,53.385416666666664,78.4015427959597,591.8405728438379,2.711500000000001
1,0,4548,1369,0.6845,471.7211435576044,39.0625,965.0317349880556,4548,0,02-02,1.0065683871458644,3.0782281028797343,0.7792207792052352,-11.067708333333336,1.0942142391291603,83.09134299042444,0.8549943601953525,-771.333333333333,0.0,471.7211435576044,0.0,39.0625,0.0,965.0317349880556,0.0
2,4548,10456,7728,3.864,508.52816728502,66.40625,720.4700616382971,5908,0,02-02,1.0851079799008794,39.88525183029532,1.3246753246489,16.276041666666664,0.8169146896714709,-161.47033035933407,1.1106654969292309,588.666666666667,36.80702372741558,490.12465542131224,27.34375,52.734375,-244.5616733497585,842.7508983131763,3.1795
3,10456,15958,13185,6.5925,425.6794355215495,44.921875,960.3193793665408,5502,0,02-02,0.9083236329468547,-42.963479933175165,0.8961038960860206,-5.208333333333336,1.0888710711959673,78.37898736890963,1.0343401428748524,182.66666666666697,-82.84873176347048,468.6429154547247,-21.484375,50.130208333333336,239.8493177282437,881.9403919976312,2.7285000000000004
4,15958,21406,18732,9.366,440.9372903620037,46.875,785.7409041170949,5448,0,02-02,0.9408811609436599,-27.705625092720993,0.9350649350462824,-3.2552083333333357,0.8909229141172099,-96.19948788053625,1.0241884947986544,128.66666666666697,15.257854840454172,458.38163105619105,1.953125,52.734375,-174.5784752494459,822.176781707311,2.7734999999999994
5,21406,27654,24081,12.0405,406.86706952311005,46.875,628.7923596655639,6248,0,02-02,0.8681814151131643,-61.77584593161464,0.9350649350462824,-3.2552083333333357,0.7129646916846732,-253.14803233206726,1.1745832811127006,928.666666666667,-34.07022083889365,424.4945984688877,0.0,46.223958333333336,-156.948544451531,791.6175477164,2.6745
6,27654,33988,31228,15.614,398.91998401577393,48.828125,707.5397395989464,6334,0,02-02,0.8512237587713244,-69.72293143895075,0.9740259740065441,-1.3020833333333357,0.8022534697560882,-174.40065239868477,1.1907507206414605,1014.666666666667,-7.947085507336112,415.57478130029585,1.953125,47.526041666666664,78.74737993338249,707.3576677938685,3.573500000000001
7,33988,39176,36748,18.374,636.4888665906894,111.328125,1479.9582676522948,5188,0,02-02,1.3581531814510532,167.84595113596475,2.2207792207349204,61.197916666666664,1.6780706282183657,598.0178756546636,0.9753101892465894,-131.33333333333303,237.5688825749155,480.7586400431912,62.5,69.01041666666667,772.4185280533484,938.7634556389352,2.759999999999998
8,39176,44808,41605,20.8025,421.6464903986272,56.640625,650.6157514169333,5632,0,02-02,0.8997180507649485,-46.99642505609751,1.1298701298475913,6.510416666666664,0.7377094385511976,-231.32464058069786,1.058779295650885,312.66666666666697,-214.84237619206226,485.6851136683635,-54.6875,72.265625,-829.3425162353615,946.0379195560582,2.4284999999999997
9,44808,50640,48011,24.0055,636.7588759764274,62.5,1175.330218383968,5832,0,02-02,1.3587293330940913,168.11596052170268,1.2467532467283764,12.369791666666664,1.332664008868518,293.38982638633684,1.0963779922293966,512.666666666667,215.11238557780018,564.9647443219146,5.859375,76.82291666666667,524.7144669670347,1101.9680791510655,3.203000000000003
10,50640,56558,53269,26.6345,445.8788895801803,52.734375,793.2813790436101,5918,0,02-02,0.951425648132528,-22.76402587454436,1.0519480519270676,2.6041666666666643,0.899472783240935,-88.65901295402114,1.1125454317581565,598.666666666667,-190.87998639624703,501.4280853184116,-9.765625,57.291666666666664,-382.048839340358,873.0757829481705,2.628999999999998
11,56558,62731,59847,29.9235,435.32950274699516,52.734375,660.2170348656682,6173,0,02-02,0.9289151470980108,-33.313412707729526,1.0519480519270676,2.6041666666666643,0.7485959831928107,-221.72335713196298,1.1604837698957589,853.666666666667,-10.549386833185167,505.9890894345342,0.0,55.989583333333336,-133.06434417794185,876.2762107644154,3.2890000000000015
12,62731,68881,65616,32.808,423.1883299388307,56.640625,859.2977329287334,6150,0,02-02,0.9030080600435572,-45.454585515893996,1.1298701298475913,6.510416666666664,0.974326315842519,-22.642659068897842,1.1561599197892298,830.666666666667,-12.14117280816447,434.798907422002,3.90625,54.036458333333336,199.08069806306514,770.9320489460039,2.884499999999999
13,68881,83600,72147,36.0735,329.7889685591677,48.828125,820.1001737295531,14719,0,02-02,0.7037105601787865,-138.853946895557,0.9740259740065441,-1.3020833333333357,0.9298816350513924,-61.84021826807805,2.7670760746955567,9399.666666666668,-93.39936137966299,396.1022670816645,-7.8125,52.734375,-39.197559199180205,779.8716471746516,3.265500000000003
1,0,5503,2746,1.373,446.5881092291874,50.78125,826.441247776822,5503,0,02-03,0.9621025553663833,-17.591210051549524,1.0684931506624493,3.2552083333333357,0.8480087052479557,-148.12569081884328,0.9511984328184574,-282.33333333333303,0.0,446.5881092291874,0.0,50.78125,0.0,826.441247776822,0.0
2,5503,11362,8261,4.1305,476.3218845909012,42.96875,957.8680281744665,5859,0,02-03,1.0261592121940148,12.142565310164287,0.9041095890220725,-4.557291666666664,0.982865301744953,-16.698910421198775,1.0127333486976815,73.66666666666697,29.73377536171381,461.4549969100443,-7.8125,46.875,131.4267803976445,892.1546379756443,2.7574999999999994
3,11362,17356,14463,7.2315,469.627964022122,48.828125,1139.3915398357071,5994,0,02-03,1.0117382324331385,5.448644741385067,1.0273972602523551,1.3020833333333357,1.1691259930040128,164.82460124004183,1.0360682184833425,208.66666666666697,-6.69392056877922,464.17931928073693,5.859375,47.526041666666664,181.5235116612406,974.5669385956653,3.101
4,17356,23316,20250,10.125,436.79597498547264,54.6875,902.6100079796954,5960,0,02-03,0.941006970455649,-27.383344295264294,1.1506849314826377,7.161458333333336,0.9261652250171909,-71.9569306159699,1.0301912883151019,174.66666666666697,-32.83198903664936,460.915274532832,5.859375,48.828125,-236.78153185601172,999.9565253299564,2.8935000000000004
5,23316,29288,26382,13.191,445.95786087073805,42.96875,902.3926823060317,5972,0,02-03,0.9607447862192687,-18.22145840999889,0.9041095890220725,-4.557291666666664,0.9259422278426955,-72.1742562896336,1.0322654989627162,186.66666666666697,9.161885885265406,450.7939332927776,-11.71875,48.828125,-0.21732567366370859,981.4647433738114,3.0660000000000007
6,29288,35942,32194,16.097,468.1311368991399,48.828125,849.5192638888147,6654,0,02-03,1.0085135581299012,3.95181761840297,1.0273972602523551,1.3020833333333357,0.8716889833263646,-125.04767470685056,1.150149804102129,868.666666666667,22.173276028401858,450.2949909184502,5.859375,48.828125,-52.87341841721695,884.8406513915139,2.9060000000000006
7,35942,42674,39691,19.8455,412.5935786977754,48.828125,811.1460489123348,6732,0,02-03,0.888866783932157,-51.585740582961535,1.0273972602523551,1.3020833333333357,0.8323143509057986,-163.42088968333053,1.163632173311622,946.666666666667,-55.537558201364504,442.2275254892177,0.0,46.875,-38.37321497647997,854.3526650357271,3.7485
8,42674,49008,45657,22.8285,495.8526906221631,46.875,837.7249880967108,6334,0,02-03,1.0682352057162672,31.67337134142616,0.9863013698422609,-0.6510416666666643,0.8595869148844706,-136.84195049895447,1.0948375201657476,548.666666666667,83.2591119243877,458.8591354063595,-1.953125,48.177083333333336,26.578939184376054,832.7967669659535,2.982999999999997
9,49008,56355,52359,26.1795,428.9167828933771,50.78125,594.308191620703,7347,0,02-03,0.9240325130319799,-35.26253638735983,1.0684931506624493,3.2552083333333357,0.6098177232202042,-380.25874697496226,1.2699354690018547,1561.666666666667,-66.93590772878599,445.7876840711053,3.90625,48.828125,-243.4167964760078,747.7264095432496,3.3510000000000026
10,56355,63806,60352,30.176,444.558990338353,48.828125,785.8978635003494,7451,1,02-03,0.9577311437016537,-19.620328942383935,1.0273972602523551,1.3020833333333357,0.8064072690912425,-188.66907509531586,1.2879119612811787,1665.666666666667,15.642207444975895,456.44282128463107,-1.953125,48.828125,191.5896718796464,739.3103477392546,3.9964999999999975
11,63806,70477,67260,33.63,456.8399585573167,44.921875,821.1815239651237,6671,1,02-03,0.9841885227980923,-7.339360723420214,0.9452054794321667,-2.6041666666666643,0.8426117195680678,-153.38541463054162,1.1530882691862492,885.666666666667,12.280968218963721,443.4385772630156,-3.90625,48.177083333333336,35.28366046477424,733.7958596953921,3.454000000000004
12,70477,80294,73695,36.8475,397.7084593682496,56.640625,658.4662783761365,9817,1,02-03,0.8567991783512819,-66.47085991248736,1.191780821892732,9.114583333333336,0.6756501296096703,-316.1006602195288,1.696877160635798,4031.666666666667,-59.13149918906714,433.03580275463975,11.71875,50.130208333333336,-162.71524558898716,755.1818886138699,3.217499999999994
13,80294,89067,86893,43.4465,243.02630221086616,56.640625,321.12135060709903,8773,1,02-03,0.5235612447941905,-221.15301706987077,1.191780821892732,9.114583333333336,0.32950158464178975,-653.4455879885663,1.5164208342933538,2987.666666666667,-154.68215715738341,365.8582400454775,0.0,52.734375,-337.3449277690375,600.2563843161197,6.599000000000004
14,89067,93000,91242,45.621,391.25255065307033,97.65625,1033.6072019079284,3933,1,02-03,0.8428909570087866,-72.9267686276666,2.0547945205047102,50.130208333333336,1.0605810242201306,59.04026331226305,0.6798225397555866,-1852.333333333333,148.22624844220417,343.995770744062,41.015625,70.3125,712.4858513008294,671.0649436303879,2.174500000000002
1,0,4823,2142,1.071,1181.4324444760855,64.453125,1477.514172700863,4823,0,03-01,1.0103418346857869,12.093114047887411,1.0531914893444927,3.2552083333333357,0.8666285197138868,-227.384915074128,0.9154118689103664,-445.66666666666697,0.0,1181.4324444760855,0.0,64.453125,0.0,1477.514172700863,0.0
2,4823,10092,7505,3.7525,1200.523681138119,58.59375,1770.4065224676924,5269,0,03-01,1.0266683501507428,31.184350709920864,0.9574468084949933,-2.6041666666666643,1.0384230569195476,65.50743469270151,1.0000632671135643,0.33333333333303017,19.091236662033452,1190.978062807102,-5.859375,61.5234375,292.8923497668295,1623.9603475842778,2.6814999999999998
3,10092,15806,12679,6.3395,1126.0618656703898,60.546875,1866.7765681564172,5714,0,03-01,0.962989815160905,-43.277464757808275,0.9893617021114931,-0.6510416666666643,1.094948423364806,161.87748038142627,1.0845248639754994,445.33333333333303,-74.46181546772914,1169.339330428198,1.953125,61.197916666666664,96.37004568872476,1704.899087774991,2.587
4,15806,21531,18933,9.4665,1388.574057046406,58.59375,2038.1045791239983,5725,0,03-01,1.1874859768350898,219.23472661820801,0.9574468084949933,-2.6041666666666643,1.1954400079964074,333.2054913490074,1.08661267872939,456.33333333333303,262.5121913760163,1238.386534618305,-1.953125,59.244791666666664,171.32801096758112,1891.7625565827027,3.127
